district_id,district_name,state,year,fingerprint_updates,iris_updates,photo_updates,total_biometric_updates,child_biometric_updates,senior_biometric_updates,avg_biometric_age_days,biometric_freshness_score,biometric_failure_rate,last_update_gap_months,child_refresh_gap_months,anomaly_detected,authentication_success_rate
D0233,Chitradurga,Karnataka,2025,67853,55630,104745,228228,17432,15077,1143,54.28,0.1121,29,42,False,0.8879
D0234,Dakshina Kannada,Karnataka,2020,190850,135345,330953,657148,44107,19957,1709,31.64,0.0853,37,12,False,0.9147
D0234,Dakshina Kannada,Karnataka,2021,191750,228732,338656,759138,100852,34675,953,61.88,0.1999,11,33,False,0.8001
D0234,Dakshina Kannada,Karnataka,2022,264576,155707,235574,655857,33482,39187,1583,36.68,0.2371,12,28,True,0.7629
D0234,Dakshina Kannada,Karnataka,2023,194732,197358,290520,682610,36572,11375,2233,10.68,0.088,30,30,True,0.912
D0234,Dakshina Kannada,Karnataka,2024,78333,136920,206478,421731,88962,38951,1756,29.76,0.1136,26,31,False,0.8864
D0234,Dakshina Kannada,Karnataka,2025,88091,40623,248931,377645,106385,30402,2405,3.8,0.2561,16,49,False,0.7439
D0235,Davanagere,Karnataka,2020,79240,173307,162792,415339,43962,39549,1941,22.36,0.2142,14,13,False,0.7858
D0235,Davanagere,Karnataka,2021,135175,55355,250660,441190,68052,43308,1119,55.24,0.199,20,55,False,0.801
D0235,Davanagere,Karnataka,2022,114138,49506,277267,440911,89349,27782,542,78.32,0.1913,45,22,False,0.8087
D0235,Davanagere,Karnataka,2023,142200,24902,199279,366381,56343,14417,963,61.48,0.1323,14,29,False,0.8677
D0235,Davanagere,Karnataka,2024,103406,88544,207847,399797,42055,33505,750,70.0,0.1281,10,27,False,0.8719
D0235,Davanagere,Karnataka,2025,227514,34332,273741,535587,75189,24120,1926,22.96,0.0996,45,43,False,0.9004
D0236,Dharwad,Karnataka,2020,82703,31091,139240,253034,39571,28109,769,69.24,0.1562,21,47,True,0.8438
D0236,Dharwad,Karnataka,2021,123072,116694,162394,402160,55596,26294,611,75.56,0.0612,10,24,False,0.9388
D0236,Dharwad,Karnataka,2022,161331,50863,193427,405621,64206,6284,1909,23.64,0.1501,11,25,False,0.8499
D0236,Dharwad,Karnataka,2023,81328,125531,64967,271826,32124,8527,2355,5.8,0.2164,17,29,False,0.7836
D0236,Dharwad,Karnataka,2024,126792,61332,180113,368237,30026,16491,1540,38.4,0.1981,15,33,False,0.8019
D0236,Dharwad,Karnataka,2025,244382,136427,139774,520583,26999,28832,1912,23.52,0.2169,26,25,False,0.7831
D0237,Gadag,Karnataka,2020,124599,54635,122636,301870,74186,23381,1341,46.36,0.1527,47,29,False,0.8473
D0237,Gadag,Karnataka,2021,98185,119954,152688,370827,93308,25442,420,83.2,0.1888,23,21,False,0.8112
D0237,Gadag,Karnataka,2022,347293,91764,116652,555709,82721,10539,1527,38.92,0.127,30,43,False,0.873
D0237,Gadag,Karnataka,2023,129000,77129,182133,388262,86668,23361,1811,27.56,0.0949,8,17,False,0.9051
D0237,Gadag,Karnataka,2024,87385,176770,293376,557531,56623,11510,1624,35.04,0.0813,24,59,False,0.9187
D0237,Gadag,Karnataka,2025,108741,85915,196185,390841,96186,26394,1374,45.04,0.1785,40,43,False,0.8215
D0238,Hassan,Karnataka,2020,231196,56508,189250,476954,50530,20689,1336,46.56,0.1693,31,44,False,0.8307
D0238,Hassan,Karnataka,2021,108689,172264,158597,439550,71700,17551,1513,39.48,0.1307,7,41,False,0.8693
D0238,Hassan,Karnataka,2022,190788,137228,146699,474715,82290,9471,1907,23.72,0.2053,25,47,False,0.7947
D0238,Hassan,Karnataka,2023,271494,123396,212866,607756,33012,39630,889,64.44,0.0506,10,21,False,0.9494
D0238,Hassan,Karnataka,2024,64415,145256,89398,299069,69521,17186,1068,57.28,0.0288,21,42,False,0.9712
D0238,Hassan,Karnataka,2025,227013,45423,156367,428803,21913,9382,1619,35.24,0.2311,31,26,False,0.7689
D0239,Haveri,Karnataka,2020,176699,139196,143576,459471,81425,28454,824,67.04,0.1198,39,29,False,0.8802
D0239,Haveri,Karnataka,2021,88432,119245,275262,482939,44533,9958,756,69.76,0.0285,33,50,False,0.9715
D0239,Haveri,Karnataka,2022,211383,157051,129493,497927,52406,12242,1723,31.08,0.2018,16,15,False,0.7982
D0239,Haveri,Karnataka,2023,329450,171952,238293,739695,76316,18292,508,79.68,0.0229,16,59,False,0.9771
D0239,Haveri,Karnataka,2024,240215,38371,127106,405692,25457,30389,2479,0.84,0.1679,46,57,False,0.8321
D0239,Haveri,Karnataka,2025,85860,30444,140478,256782,80643,13355,706,71.76,0.1205,31,40,False,0.8795
D0240,Kalaburagi,Karnataka,2020,49860,122763,180494,353117,82175,24341,1968,21.28,0.3279,7,58,False,0.6721
D0240,Kalaburagi,Karnataka,2021,296743,85411,208117,590271,34301,16146,1426,42.96,0.1729,30,19,True,0.8271
D0240,Kalaburagi,Karnataka,2022,48363,172052,88735,309150,71402,39369,1523,39.08,0.1309,39,14,False,0.8691
D0240,Kalaburagi,Karnataka,2023,64177,130345,179865,374387,28419,11937,1103,55.88,0.1672,33,22,False,0.8328
D0240,Kalaburagi,Karnataka,2024,208613,122481,98794,429888,76538,22766,1569,37.24,0.1004,33,13,False,0.8996
D0240,Kalaburagi,Karnataka,2025,85815,156297,264177,506289,47350,11739,697,72.12,0.1788,44,22,False,0.8212
D0241,Kodagu,Karnataka,2020,80816,91526,109688,282030,27105,23114,665,73.4,0.0676,7,39,False,0.9324
D0241,Kodagu,Karnataka,2021,180295,90042,155860,426197,39677,9934,395,84.2,0.1475,19,45,False,0.8525
D0241,Kodagu,Karnataka,2022,55459,15075,150553,221087,47041,19773,1406,43.76,0.0533,15,44,False,0.9467
D0241,Kodagu,Karnataka,2023,84107,86935,119820,290862,34924,22483,1735,30.6,0.0409,45,21,False,0.9591
D0241,Kodagu,Karnataka,2024,129197,97608,151155,377960,48910,19313,545,78.2,0.1623,27,41,False,0.8377
D0241,Kodagu,Karnataka,2025,192773,67419,60298,320490,34810,5566,628,74.88,0.1171,25,43,False,0.8829
D0242,Kolar,Karnataka,2020,301803,130843,163174,595820,62043,30986,2323,7.08,0.1171,46,51,False,0.8829
D0242,Kolar,Karnataka,2021,182179,59502,136270,377951,49193,37556,1599,36.04,0.0879,33,49,False,0.9121
D0242,Kolar,Karnataka,2022,201533,53166,143490,398189,72054,29772,2249,10.04,0.0849,34,23,False,0.9151
D0242,Kolar,Karnataka,2023,227768,102356,72996,403120,81554,11072,880,64.8,0.169,38,24,False,0.831
D0242,Kolar,Karnataka,2024,195698,167545,151798,515041,76706,39241,637,74.52,0.1074,35,40,False,0.8926
D0242,Kolar,Karnataka,2025,123006,157207,179479,459692,75104,32608,2026,18.96,0.0822,20,12,False,0.9178
D0243,Koppal,Karnataka,2020,83802,16613,63494,163909,10863,6913,2423,3.08,0.1284,43,24,False,0.8716
D0243,Koppal,Karnataka,2021,146410,70804,63485,280699,44421,11312,463,81.48,0.1839,45,57,False,0.8161
D0243,Koppal,Karnataka,2022,134115,26134,108013,268262,40577,18168,1233,50.68,0.1554,14,28,False,0.8446
D0243,Koppal,Karnataka,2023,51620,34186,134046,219852,41263,15772,1843,26.28,0.2198,23,19,False,0.7802
D0243,Koppal,Karnataka,2024,97296,77079,137031,311406,32971,5623,1803,27.88,0.2545,41,16,False,0.7455
D0243,Koppal,Karnataka,2025,134616,85394,118622,338632,13854,10358,483,80.68,0.02,13,54,False,0.98
D0244,Mandya,Karnataka,2020,31209,38776,30772,100757,9544,9748,510,79.6,0.1973,24,44,False,0.8027
D0244,Mandya,Karnataka,2021,30746,22687,65419,118852,5001,4804,1887,24.52,0.1614,25,13,True,0.8386
D0244,Mandya,Karnataka,2022,14065,20881,68166,103112,9423,7204,390,84.4,0.1225,34,31,False,0.8775
D0244,Mandya,Karnataka,2023,16624,13257,27262,57143,21282,10237,730,70.8,0.0202,32,47,False,0.9798
D0244,Mandya,Karnataka,2024,79750,26989,47066,153805,12729,3731,873,65.08,0.1638,23,57,False,0.8362
D0244,Mandya,Karnataka,2025,75304,18039,24256,117599,12227,5158,1787,28.52,0.1563,26,56,False,0.8437
D0245,Mysuru,Karnataka,2020,269037,93070,192381,554488,67119,9058,2292,8.32,0.0337,45,17,False,0.9663
D0245,Mysuru,Karnataka,2021,164149,29841,111983,305973,30985,16440,659,73.64,0.0836,17,56,False,0.9164
D0245,Mysuru,Karnataka,2022,135252,85999,112726,333977,58251,18470,1103,55.88,0.1959,36,40,True,0.8041
D0245,Mysuru,Karnataka,2023,252866,33983,110024,396873,47459,10161,1358,45.68,0.1594,40,26,False,0.8406
D0245,Mysuru,Karnataka,2024,109318,126187,221324,456829,70262,8405,1422,43.12,0.1567,26,25,False,0.8433
D0245,Mysuru,Karnataka,2025,280076,59531,71123,410730,42642,10535,1554,37.84,0.3056,37,31,False,0.6944
D0246,Raichur,Karnataka,2020,117915,51798,133668,303381,45485,18894,1900,24.0,0.1271,37,20,False,0.8729
D0246,Raichur,Karnataka,2021,138683,100340,72918,311941,38805,27158,2381,4.76,0.1163,22,54,False,0.8837
D0246,Raichur,Karnataka,2022,114159,91699,118041,323899,19609,27677,729,70.84,0.0985,26,32,True,0.9015
D0246,Raichur,Karnataka,2023,197054,55843,81015,333912,29285,21969,2134,14.64,0.2032,10,42,False,0.7968
D0246,Raichur,Karnataka,2024,231436,109570,62694,403700,32172,26738,2172,13.12,0.1109,42,43,False,0.8891
D0246,Raichur,Karnataka,2025,114441,42859,112322,269622,31077,20166,1020,59.2,0.1269,20,53,False,0.8731
D0247,Ramanagara,Karnataka,2020,406132,150436,129557,686125,42223,15629,974,61.04,0.0224,35,12,False,0.9776
D0247,Ramanagara,Karnataka,2021,95087,75010,276518,446615,47813,42823,1736,30.56,0.172,37,34,False,0.828
D0247,Ramanagara,Karnataka,2022,368864,177041,261617,807522,83846,21637,1493,40.28,0.1445,16,47,True,0.8555
D0247,Ramanagara,Karnataka,2023,155429,176979,274636,607044,101344,39026,909,63.64,0.0669,45,51,False,0.9331
D0247,Ramanagara,Karnataka,2024,382880,101379,178518,662777,102255,27301,681,72.76,0.0963,31,40,False,0.9037
D0247,Ramanagara,Karnataka,2025,355232,152490,94504,602226,61048,16860,2095,16.2,0.0384,32,59,False,0.9616
D0248,Shivamogga,Karnataka,2020,38269,76873,57422,172564,30132,8846,2004,19.84,0.1495,34,50,False,0.8505
D0248,Shivamogga,Karnataka,2021,26762,20488,46230,93480,9395,13158,921,63.16,0.1718,25,18,False,0.8282
D0248,Shivamogga,Karnataka,2022,39458,77452,31560,148470,16460,14335,1315,47.4,0.0765,8,55,False,0.9235
D0248,Shivamogga,Karnataka,2023,57005,67735,42497,167237,20906,15323,1286,48.56,0.1851,10,25,False,0.8149
D0248,Shivamogga,Karnataka,2024,34603,66345,114152,215100,15024,9427,838,66.48,0.1697,21,34,False,0.8303
D0248,Shivamogga,Karnataka,2025,92721,13563,44739,151023,30495,7067,1465,41.4,0.0921,30,54,False,0.9079
D0249,Tumakuru,Karnataka,2020,207364,59247,215579,482190,20889,7629,1888,24.48,0.2262,44,51,False,0.7738
D0249,Tumakuru,Karnataka,2021,197514,94065,165996,457575,17568,8755,2047,18.12,0.0447,40,53,False,0.9553
D0249,Tumakuru,Karnataka,2022,150456,98169,204042,452667,70617,7313,945,62.2,0.1862,12,52,False,0.8138
D0249,Tumakuru,Karnataka,2023,176163,71103,127006,374272,32996,10797,2385,4.6,0.2251,7,13,False,0.7749
D0249,Tumakuru,Karnataka,2024,77524,76826,168814,323164,61098,24622,1229,50.84,0.0748,36,41,False,0.9252
D0249,Tumakuru,Karnataka,2025,77433,30312,166808,274553,57216,30319,2211,11.56,0.0371,47,12,False,0.9629
D0250,Udupi,Karnataka,2020,228734,121723,201983,552440,41476,14403,497,80.12,0.075,47,42,False,0.925
D0250,Udupi,Karnataka,2021,208759,110105,112515,431379,25630,10686,1845,26.2,0.2293,30,21,False,0.7707
D0250,Udupi,Karnataka,2022,207619,153537,69939,431095,52767,14925,1637,34.52,0.0487,41,41,True,0.9513
D0250,Udupi,Karnataka,2023,266115,40379,203595,510089,45438,31124,729,70.84,0.1067,25,26,False,0.8933
D0250,Udupi,Karnataka,2024,169864,92104,140326,402294,15346,21175,2497,0.12,0.2049,10,51,False,0.7951
D0250,Udupi,Karnataka,2025,167486,85683,206271,459440,23301,19667,955,61.8,0.1728,25,40,False,0.8272
D0251,Uttara Kannada,Karnataka,2020,44321,89710,157559,291590,43231,18208,2109,15.64,0.0301,19,39,False,0.9699
D0251,Uttara Kannada,Karnataka,2021,104462,63984,195215,363661,34698,9469,1494,40.24,0.0626,33,35,False,0.9374
D0251,Uttara Kannada,Karnataka,2022,175097,110609,58961,344667,31524,21626,493,80.28,0.081,33,47,False,0.919
D0251,Uttara Kannada,Karnataka,2023,210052,62969,156620,429641,20236,15726,2259,9.64,0.099,45,57,False,0.901
D0251,Uttara Kannada,Karnataka,2024,143235,47675,112641,303551,31579,21943,1824,27.04,0.086,7,52,False,0.914
D0251,Uttara Kannada,Karnataka,2025,149044,50607,194854,394505,46792,17450,1043,58.28,0.123,16,14,False,0.877
D0252,Vijayapura,Karnataka,2020,123890,123989,185925,433804,76401,11915,1376,44.96,0.1415,37,23,False,0.8585
D0252,Vijayapura,Karnataka,2021,88084,38131,96003,222218,55240,47495,1540,38.4,0.1043,25,17,False,0.8957
D0252,Vijayapura,Karnataka,2022,264924,171518,105642,542084,92973,38798,1866,25.36,0.2216,29,52,False,0.7784
D0252,Vijayapura,Karnataka,2023,271925,76967,275614,624506,50294,36549,972,61.12,0.0423,8,49,False,0.9577
D0252,Vijayapura,Karnataka,2024,85547,42903,134975,263425,40503,29462,1456,41.76,0.1195,13,29,False,0.8805
D0252,Vijayapura,Karnataka,2025,282176,81199,308579,671954,46749,22598,1073,57.08,0.1056,43,22,False,0.8944
D0253,Yadgir,Karnataka,2020,195261,85380,132945,413586,63639,28377,729,70.84,0.1247,45,55,False,0.8753
D0253,Yadgir,Karnataka,2021,137577,59082,107081,303740,22932,25867,988,60.48,0.0372,36,20,False,0.9628
D0253,Yadgir,Karnataka,2022,84544,118744,119729,323017,80977,35165,2218,11.28,0.1577,46,47,False,0.8423
D0253,Yadgir,Karnataka,2023,334043,187700,176686,698429,79991,47100,1768,29.28,0.2064,44,54,False,0.7936
D0253,Yadgir,Karnataka,2024,107822,42333,277355,427510,41032,43596,1481,40.76,0.1649,35,48,False,0.8351
D0253,Yadgir,Karnataka,2025,368303,76182,139182,583667,49291,25897,2266,9.36,0.0731,28,33,False,0.9269
D0254,Alappuzha,Kerala,2020,90509,19521,180629,290659,25507,8962,2038,18.48,0.1032,16,39,False,0.8968
D0254,Alappuzha,Kerala,2021,203317,36115,52491,291923,28161,13159,454,81.84,0.1941,6,44,True,0.8059
D0254,Alappuzha,Kerala,2022,151042,101520,68845,321407,17132,11091,2193,12.28,0.1974,37,51,True,0.8026
D0254,Alappuzha,Kerala,2023,64889,92474,163809,321172,13406,20814,847,66.12,0.1558,17,56,False,0.8442
D0254,Alappuzha,Kerala,2024,147120,106383,56110,309613,40109,16570,2418,3.28,0.3029,36,59,False,0.6971
D0254,Alappuzha,Kerala,2025,176890,116283,58630,351803,35319,5682,1723,31.08,0.1003,16,23,False,0.8997
D0255,Ernakulam,Kerala,2020,237343,171448,244704,653495,63590,38280,466,81.36,0.1512,28,51,False,0.8488
D0255,Ernakulam,Kerala,2021,324786,156419,250565,731770,55150,19822,2117,15.32,0.2778,17,30,False,0.7222
D0255,Ernakulam,Kerala,2022,277823,131855,241250,650928,57396,26711,517,79.32,0.0332,47,29,False,0.9668
D0255,Ernakulam,Kerala,2023,61299,105750,147778,314827,18467,8724,1629,34.84,0.1793,22,18,False,0.8207
D0255,Ernakulam,Kerala,2024,94773,167120,79128,341021,35962,26084,2083,16.68,0.1038,6,27,True,0.8962
D0255,Ernakulam,Kerala,2025,207311,127611,203318,538240,65108,36762,2354,5.84,0.2845,25,44,False,0.7155
D0256,Idukki,Kerala,2020,202351,172696,252389,627436,56848,42577,776,68.96,0.1939,7,49,False,0.8061
D0256,Idukki,Kerala,2021,245874,149091,141016,535981,57822,31637,562,77.52,0.0833,25,48,False,0.9167
D0256,Idukki,Kerala,2022,153290,140970,232391,526651,66318,12791,1287,48.52,0.0701,33,23,False,0.9299
D0256,Idukki,Kerala,2023,75705,176386,178540,430631,86102,22221,2107,15.72,0.163,31,13,False,0.837
D0256,Idukki,Kerala,2024,221556,129499,217826,568881,74776,41316,511,79.56,0.1093,22,19,False,0.8907
D0256,Idukki,Kerala,2025,74107,128306,163716,366129,66365,37750,1924,23.04,0.0937,41,37,False,0.9063
D0257,Kannur,Kerala,2020,72120,30237,62459,164816,15431,14126,2239,10.44,0.0882,30,46,False,0.9118
D0257,Kannur,Kerala,2021,118768,45441,53446,217655,11082,3708,484,80.64,0.1144,27,19,False,0.8856
D0257,Kannur,Kerala,2022,68745,65686,49657,184088,29547,8796,1462,41.52,0.1179,18,30,False,0.8821
D0257,Kannur,Kerala,2023,115788,48213,98692,262693,37292,16345,1282,48.72,0.1172,23,51,False,0.8828
D0257,Kannur,Kerala,2024,45110,32837,98637,176584,21748,5542,2470,1.2,0.2346,44,39,False,0.7654
D0257,Kannur,Kerala,2025,24510,57525,119394,201429,31651,12695,780,68.8,0.0549,13,51,False,0.9451
D0258,Kasaragod,Kerala,2020,248722,26144,154629,429495,59485,17432,2042,18.32,0.0434,10,29,True,0.9566
D0258,Kasaragod,Kerala,2021,76421,148110,79163,303694,75451,14383,695,72.2,0.0355,39,32,False,0.9645
D0258,Kasaragod,Kerala,2022,189365,131327,162542,483234,78978,14199,1841,26.36,0.204,26,26,False,0.796
D0258,Kasaragod,Kerala,2023,304452,65672,208807,578931,70141,11494,2305,7.8,0.1644,38,24,False,0.8356
D0258,Kasaragod,Kerala,2024,303141,125203,78573,506917,66514,16209,1763,29.48,0.0697,30,31,False,0.9303
D0258,Kasaragod,Kerala,2025,309629,75230,90801,475660,35679,32120,1999,20.04,0.0834,26,29,False,0.9166
D0259,Kollam,Kerala,2020,351047,130332,147428,628807,44618,23125,1315,47.4,0.0579,15,42,False,0.9421
D0259,Kollam,Kerala,2021,331531,180927,230661,743119,85451,35727,1621,35.16,0.0596,32,36,False,0.9404
D0259,Kollam,Kerala,2022,303245,75561,195057,573863,43789,40971,1882,24.72,0.2051,43,28,False,0.7949
D0259,Kollam,Kerala,2023,197733,62218,169260,429211,55754,35646,1612,35.52,0.2294,8,17,False,0.7706
D0259,Kollam,Kerala,2024,184186,87218,265477,536881,33735,37441,1433,42.68,0.1182,27,42,False,0.8818
D0259,Kollam,Kerala,2025,344236,72373,154903,571512,82256,26544,471,81.16,0.0591,39,15,False,0.9409
D0260,Kottayam,Kerala,2020,269650,52153,177923,499726,94312,47570,1515,39.4,0.0303,26,28,False,0.9697
D0260,Kottayam,Kerala,2021,155369,50751,93199,299319,56914,20156,535,78.6,0.1398,39,59,False,0.8602
D0260,Kottayam,Kerala,2022,287831,213872,306571,808274,54673,41801,825,67.0,0.1208,11,44,False,0.8792
D0260,Kottayam,Kerala,2023,214798,88872,139105,442775,33135,33892,1914,23.44,0.3232,14,54,False,0.6768
D0260,Kottayam,Kerala,2024,322176,190740,164099,677015,20660,21826,596,76.16,0.0907,14,19,False,0.9093
D0260,Kottayam,Kerala,2025,139086,218009,85339,442434,25782,32759,1547,38.12,0.1255,21,28,False,0.8745
D0261,Kozhikode,Kerala,2020,267088,125968,278384,671440,86517,24627,1991,20.36,0.2271,32,44,False,0.7729
D0261,Kozhikode,Kerala,2021,282067,172113,240127,694307,73190,49993,1997,20.12,0.1048,39,31,False,0.8952
D0261,Kozhikode,Kerala,2022,248057,120673,187974,556704,23213,49450,475,81.0,0.1238,38,42,False,0.8762
D0261,Kozhikode,Kerala,2023,390910,229411,190238,810559,78424,34091,944,62.24,0.1344,35,13,False,0.8656
D0261,Kozhikode,Kerala,2024,176102,231899,110593,518594,45715,46790,1566,37.36,0.1538,14,22,False,0.8462
D0261,Kozhikode,Kerala,2025,140147,61580,219523,421250,93961,21853,1979,20.84,0.033,41,39,False,0.967
D0262,Malappuram,Kerala,2020,49134,88855,121062,259051,51816,15319,639,74.44,0.0751,14,35,False,0.9249
D0262,Malappuram,Kerala,2021,95631,84818,139299,319748,48340,13629,978,60.88,0.0239,9,45,False,0.9761
D0262,Malappuram,Kerala,2022,163770,68658,72046,304474,40357,19935,920,63.2,0.0564,10,39,False,0.9436
D0262,Malappuram,Kerala,2023,172787,81156,137779,391722,11580,13680,1474,41.04,0.1748,10,45,False,0.8252
D0262,Malappuram,Kerala,2024,56232,84835,48777,189844,24809,23501,1105,55.8,0.0757,14,58,False,0.9243
D0262,Malappuram,Kerala,2025,48127,110865,64076,223068,18379,21968,2192,12.32,0.181,12,52,False,0.819
D0263,Palakkad,Kerala,2020,60600,51230,226669,338499,66946,11883,2346,6.16,0.1141,18,58,False,0.8859
D0263,Palakkad,Kerala,2021,207393,74200,79641,361234,50464,34993,1352,45.92,0.186,25,40,False,0.814
D0263,Palakkad,Kerala,2022,327407,69275,291197,687879,32803,17278,1223,51.08,0.0244,13,44,False,0.9756
D0263,Palakkad,Kerala,2023,359151,173038,256476,788665,47900,26715,1782,28.72,0.2414,42,34,False,0.7586
D0263,Palakkad,Kerala,2024,165254,92044,210919,468217,84346,19049,1509,39.64,0.2889,30,39,False,0.7111
D0263,Palakkad,Kerala,2025,67270,72911,119361,259542,27045,8968,1664,33.44,0.0903,19,14,True,0.9097
D0264,Pathanamthitta,Kerala,2020,238917,114630,135927,489474,46029,7483,1480,40.8,0.0663,44,20,False,0.9337
D0264,Pathanamthitta,Kerala,2021,180571,43559,125871,350001,52283,14839,1147,54.12,0.109,40,47,True,0.891
D0264,Pathanamthitta,Kerala,2022,248822,33948,211081,493851,29560,15714,1018,59.28,0.179,6,38,False,0.821
D0264,Pathanamthitta,Kerala,2023,105581,140023,208177,453781,56002,10239,1445,42.2,0.0683,14,34,False,0.9317
D0264,Pathanamthitta,Kerala,2024,80584,79177,221551,381312,55448,32089,2291,8.36,0.2736,42,17,False,0.7264
D0264,Pathanamthitta,Kerala,2025,93765,83404,217570,394739,59759,31873,1208,51.68,0.108,9,26,True,0.892
D0265,Thiruvananthapuram,Kerala,2020,50312,132419,236958,419689,68947,13006,368,85.28,0.1902,14,19,False,0.8098
D0265,Thiruvananthapuram,Kerala,2021,120069,73128,161689,354886,53249,32157,576,76.96,0.1155,40,23,False,0.8845
D0265,Thiruvananthapuram,Kerala,2022,143654,41821,211232,396707,79516,37555,1159,53.64,0.0323,44,20,False,0.9677
D0265,Thiruvananthapuram,Kerala,2023,340289,163705,78295,582289,82038,11638,2022,19.12,0.124,29,56,False,0.876
D0265,Thiruvananthapuram,Kerala,2024,275958,135997,222673,634628,64607,31574,2081,16.76,0.2154,46,54,False,0.7846
D0265,Thiruvananthapuram,Kerala,2025,166430,25126,251941,443497,35598,9941,2414,3.44,0.2112,21,45,False,0.7888
D0266,Thrissur,Kerala,2020,105070,70080,113182,288332,31837,4068,2022,19.12,0.0457,18,27,False,0.9543
D0266,Thrissur,Kerala,2021,106110,47113,44927,198150,11037,15240,1473,41.08,0.1663,15,36,False,0.8337
D0266,Thrissur,Kerala,2022,101277,32778,33783,167838,25023,18292,2325,7.0,0.2251,37,38,False,0.7749
D0266,Thrissur,Kerala,2023,88121,24518,78873,191512,39335,10560,1916,23.36,0.1943,31,56,False,0.8057
D0266,Thrissur,Kerala,2024,114321,85098,126050,325469,18405,15097,1386,44.56,0.056,47,48,False,0.944
D0266,Thrissur,Kerala,2025,131470,73852,124496,329818,25449,17347,2162,13.52,0.1365,38,41,False,0.8635
D0267,Wayanad,Kerala,2020,216554,90030,64552,371136,39580,7642,1878,24.88,0.1599,31,34,False,0.8401
D0267,Wayanad,Kerala,2021,41572,124555,115746,281873,17601,15205,2308,7.68,0.0919,32,36,False,0.9081
D0267,Wayanad,Kerala,2022,198660,104132,84976,387768,28791,12740,1689,32.44,0.2184,42,41,False,0.7816
D0267,Wayanad,Kerala,2023,99922,61404,212662,373988,17343,27269,1201,51.96,0.1329,21,27,False,0.8671
D0267,Wayanad,Kerala,2024,43762,106173,57328,207263,45108,22423,2061,17.56,0.1404,44,46,False,0.8596
