district_id,district_name,state,year,total_demographic_updates,address_updates,name_updates,dob_updates,mobile_updates,email_updates,gender_updates,update_spike_detected,avg_update_frequency_days,churn_rate
D0211,Jamtara,Jharkhand,2020,233627,98523,20750,10577,75960,34488,2310,False,15.62,0.2124
D0211,Jamtara,Jharkhand,2021,159796,68819,21595,12231,55864,20488,987,False,22.84,0.191
D0211,Jamtara,Jharkhand,2022,174138,82059,24545,8180,42152,19866,1245,False,20.96,0.2774
D0211,Jamtara,Jharkhand,2023,242914,104243,25734,5525,82539,39544,2416,False,15.03,0.2275
D0211,Jamtara,Jharkhand,2024,160579,68462,20307,10712,50665,19691,1570,False,22.73,0.0689
D0211,Jamtara,Jharkhand,2025,278461,99658,33116,11218,96114,30672,1525,False,13.11,0.1315
D0212,Khunti,Jharkhand,2020,149616,48577,15034,11536,45601,24199,923,False,24.4,0.1582
D0212,Khunti,Jharkhand,2021,127315,62462,9450,6148,43377,22778,1232,False,28.67,0.1334
D0212,Khunti,Jharkhand,2022,168810,60483,11222,10529,49941,31718,1630,False,21.62,0.065
D0212,Khunti,Jharkhand,2023,154913,70786,22957,6580,34930,28704,597,False,23.56,0.1475
D0212,Khunti,Jharkhand,2024,132441,59133,11409,8156,26772,17543,512,False,27.56,0.1286
D0212,Khunti,Jharkhand,2025,428362,66636,17635,8555,39893,20907,925,True,8.52,0.2563
D0213,Koderma,Jharkhand,2020,70718,34337,7983,4765,15964,8570,409,False,51.61,0.2087
D0213,Koderma,Jharkhand,2021,54032,24763,7067,2584,12271,8897,536,False,67.55,0.0589
D0213,Koderma,Jharkhand,2022,43698,15909,3040,3005,14277,5499,171,False,83.53,0.2771
D0213,Koderma,Jharkhand,2023,61980,26727,5674,3586,15983,8303,415,False,58.89,0.1234
D0213,Koderma,Jharkhand,2024,48672,18189,4454,2809,16411,5043,155,False,74.99,0.1756
D0213,Koderma,Jharkhand,2025,59232,26406,4397,3297,19699,11317,570,False,61.62,0.2765
D0214,Latehar,Jharkhand,2020,209268,81481,28546,13021,42572,27087,1260,False,17.44,0.0755
D0214,Latehar,Jharkhand,2021,189438,68280,26319,12485,48392,22109,209,False,19.27,0.1515
D0214,Latehar,Jharkhand,2022,158328,78704,15296,10289,35879,16045,753,False,23.05,0.1766
D0214,Latehar,Jharkhand,2023,220863,85428,17912,16556,57649,28041,414,False,16.53,0.2563
D0214,Latehar,Jharkhand,2024,127756,47490,15967,9809,32791,23916,580,False,28.57,0.0509
D0214,Latehar,Jharkhand,2025,160004,60112,23122,5178,41174,16402,1259,False,22.81,0.1095
D0215,Lohardaga,Jharkhand,2020,154900,65053,15900,7895,51267,18673,211,False,23.56,0.1363
D0215,Lohardaga,Jharkhand,2021,147813,51775,11962,8426,33389,20886,789,False,24.69,0.2935
D0215,Lohardaga,Jharkhand,2022,151368,74199,16377,10254,40045,22006,1349,False,24.11,0.1097
D0215,Lohardaga,Jharkhand,2023,170951,68251,23937,6725,50909,29201,1368,False,21.35,0.1506
D0215,Lohardaga,Jharkhand,2024,268747,113482,33017,10937,80756,33802,861,False,13.58,0.1803
D0215,Lohardaga,Jharkhand,2025,232605,82316,25556,10847,67349,30026,1730,False,15.69,0.115
D0216,Pakur,Jharkhand,2020,124743,60854,15287,9420,29065,16344,204,False,29.26,0.2685
D0216,Pakur,Jharkhand,2021,109339,35606,6215,5122,24557,14718,916,False,33.38,0.2025
D0216,Pakur,Jharkhand,2022,122381,54301,8030,9206,36291,15554,258,False,29.82,0.2457
D0216,Pakur,Jharkhand,2023,128775,48438,10725,9187,42652,20362,736,False,28.34,0.2373
D0216,Pakur,Jharkhand,2024,114805,36341,14563,3458,23243,21162,712,False,31.79,0.1711
D0216,Pakur,Jharkhand,2025,153949,57083,18851,5859,30816,21241,1176,False,23.71,0.1762
D0217,Palamu,Jharkhand,2020,189175,57920,12592,8268,46811,20753,925,False,19.29,0.0807
D0217,Palamu,Jharkhand,2021,188372,89907,15108,11836,54968,26884,593,False,19.38,0.198
D0217,Palamu,Jharkhand,2022,195525,67061,12053,14231,52018,31776,1058,False,18.67,0.1867
D0217,Palamu,Jharkhand,2023,212546,103067,25924,5673,48174,37984,1811,False,17.17,0.1886
D0217,Palamu,Jharkhand,2024,232333,90104,27419,6158,79967,40661,1552,False,15.71,0.0902
D0217,Palamu,Jharkhand,2025,203194,87843,23036,8728,59331,36854,251,False,17.96,0.2396
D0218,Ramgarh,Jharkhand,2020,26989,10083,2771,1913,7533,3574,154,False,135.24,0.0825
D0218,Ramgarh,Jharkhand,2021,23296,11263,2855,570,6067,2335,130,False,156.68,0.267
D0218,Ramgarh,Jharkhand,2022,15816,4749,1504,463,4913,3036,21,False,230.78,0.2992
D0218,Ramgarh,Jharkhand,2023,23785,11669,1579,791,5309,3097,178,False,153.46,0.1811
D0218,Ramgarh,Jharkhand,2024,17907,8341,907,597,5207,1963,93,False,203.83,0.2631
D0218,Ramgarh,Jharkhand,2025,22424,9596,3255,1770,6682,3412,145,False,162.77,0.2969
D0219,Ranchi,Jharkhand,2020,34865,15857,3148,2208,10550,6845,102,False,104.69,0.2004
D0219,Ranchi,Jharkhand,2021,41847,14237,4281,1706,11670,5156,59,False,87.22,0.134
D0219,Ranchi,Jharkhand,2022,25888,9443,1421,1994,7434,4698,124,False,140.99,0.1708
D0219,Ranchi,Jharkhand,2023,33548,13364,4137,1811,8076,3843,216,False,108.8,0.074
D0219,Ranchi,Jharkhand,2024,30063,12114,3989,738,7584,5479,205,False,121.41,0.2613
D0219,Ranchi,Jharkhand,2025,48953,12778,4720,2456,8113,3646,125,True,74.56,0.1489
D0220,Sahebganj,Jharkhand,2020,226791,95991,15201,13876,60746,34412,288,False,16.09,0.2589
D0220,Sahebganj,Jharkhand,2021,228612,102817,23380,13054,59252,40964,1192,False,15.97,0.2054
D0220,Sahebganj,Jharkhand,2022,239365,109400,24240,16464,65726,46834,1860,False,15.25,0.2574
D0220,Sahebganj,Jharkhand,2023,219812,109222,26791,5509,56984,33351,1879,False,16.61,0.1423
D0220,Sahebganj,Jharkhand,2024,654716,96794,14588,7944,58528,27857,547,True,5.57,0.1222
D0220,Sahebganj,Jharkhand,2025,185919,63444,18134,9454,42992,29906,1395,False,19.63,0.1964
D0221,Seraikela Kharsawan,Jharkhand,2020,224280,100540,18578,11123,75677,43861,2095,False,16.27,0.1081
D0221,Seraikela Kharsawan,Jharkhand,2021,198929,77236,16196,8445,58305,35061,1515,False,18.35,0.058
D0221,Seraikela Kharsawan,Jharkhand,2022,164415,75281,16985,8991,34179,20639,1109,False,22.2,0.2792
D0221,Seraikela Kharsawan,Jharkhand,2023,226928,92835,30250,11858,62979,43231,1840,False,16.08,0.1046
D0221,Seraikela Kharsawan,Jharkhand,2024,230236,107864,14070,15582,52366,41629,1498,False,15.85,0.1683
D0221,Seraikela Kharsawan,Jharkhand,2025,251991,107542,23365,18637,70025,37946,393,False,14.48,0.0943
D0222,Simdega,Jharkhand,2020,120196,54192,9893,8085,36296,18962,519,False,30.37,0.2276
D0222,Simdega,Jharkhand,2021,99111,48971,14656,2756,21367,14001,958,False,36.83,0.141
D0222,Simdega,Jharkhand,2022,148276,49783,12801,5557,43034,17240,880,False,24.62,0.1785
D0222,Simdega,Jharkhand,2023,288245,46206,13918,3768,42520,18788,525,True,12.66,0.1767
D0222,Simdega,Jharkhand,2024,138726,43467,15973,6843,38917,25425,566,False,26.31,0.188
D0222,Simdega,Jharkhand,2025,167665,67665,22331,10968,46568,27623,781,False,21.77,0.1768
D0223,West Singhbhum,Jharkhand,2020,36778,12551,3778,1185,8021,5557,62,False,99.24,0.0578
D0223,West Singhbhum,Jharkhand,2021,23443,9611,2558,509,6704,4310,175,False,155.7,0.1981
D0223,West Singhbhum,Jharkhand,2022,34053,10469,4615,2532,11154,6213,262,False,107.19,0.2197
D0223,West Singhbhum,Jharkhand,2023,36570,15816,3026,1556,12234,3719,266,False,99.81,0.2266
D0223,West Singhbhum,Jharkhand,2024,40088,17538,2142,2790,9729,5796,152,False,91.05,0.1579
D0223,West Singhbhum,Jharkhand,2025,28547,12180,3748,1079,6624,4758,200,False,127.86,0.054
D0224,Bagalkot,Karnataka,2020,80137,39045,10500,2353,20702,13370,756,False,45.55,0.2408
D0224,Bagalkot,Karnataka,2021,80742,36440,6243,2988,24073,15113,785,False,45.21,0.2491
D0224,Bagalkot,Karnataka,2022,93807,39833,7951,5360,26985,15070,616,False,38.91,0.0925
D0224,Bagalkot,Karnataka,2023,193987,29634,5564,5589,17009,10438,631,True,18.82,0.1928
D0224,Bagalkot,Karnataka,2024,55251,26552,2979,2812,11456,5918,496,False,66.06,0.0992
D0224,Bagalkot,Karnataka,2025,82939,38063,11525,3989,27753,12505,596,False,44.01,0.109
D0225,Ballari,Karnataka,2020,32269,13693,2629,962,6648,3764,163,False,113.11,0.1147
D0225,Ballari,Karnataka,2021,33603,13542,4130,744,8561,4970,89,False,108.62,0.2676
D0225,Ballari,Karnataka,2022,34666,10946,2943,2686,7365,5697,337,False,105.29,0.1678
D0225,Ballari,Karnataka,2023,21735,7398,3020,1623,6328,3838,166,False,167.93,0.2568
D0225,Ballari,Karnataka,2024,30437,12381,2243,1967,8248,3940,250,False,119.92,0.2843
D0225,Ballari,Karnataka,2025,21780,9361,1620,1616,4681,3607,176,False,167.58,0.2885
D0226,Belagavi,Karnataka,2020,132909,61428,11044,4041,30752,21520,427,False,27.46,0.076
D0226,Belagavi,Karnataka,2021,88353,28067,11889,5219,30363,11806,257,False,41.31,0.1845
D0226,Belagavi,Karnataka,2022,130353,48166,6594,2881,39050,19856,1093,False,28.0,0.2539
D0226,Belagavi,Karnataka,2023,117908,37652,17425,5979,34714,19700,502,False,30.96,0.2676
D0226,Belagavi,Karnataka,2024,115028,49623,14460,3612,28744,12754,738,False,31.73,0.2027
D0226,Belagavi,Karnataka,2025,99436,40696,13274,3794,32306,17745,118,False,36.71,0.1857
D0227,Bengaluru Rural,Karnataka,2020,187149,78144,18897,9617,43472,32165,329,False,19.5,0.1927
D0227,Bengaluru Rural,Karnataka,2021,181576,73581,11567,9871,38802,21858,232,False,20.1,0.0711
D0227,Bengaluru Rural,Karnataka,2022,386905,69248,17358,3507,33249,23818,1288,True,9.43,0.1905
D0227,Bengaluru Rural,Karnataka,2023,149084,73284,18600,10586,37733,23173,974,False,24.48,0.1926
D0227,Bengaluru Rural,Karnataka,2024,121770,40022,10642,7836,41088,17750,826,False,29.97,0.2761
D0227,Bengaluru Rural,Karnataka,2025,151071,68898,19555,5346,42205,29617,272,False,24.16,0.2906
D0228,Bengaluru Urban,Karnataka,2020,363427,98082,20773,12510,58602,34764,477,True,10.04,0.1215
D0228,Bengaluru Urban,Karnataka,2021,398164,75162,16983,3967,36464,19376,742,True,9.17,0.1402
D0228,Bengaluru Urban,Karnataka,2022,216115,95990,16229,6359,52236,21649,449,False,16.89,0.1057
D0228,Bengaluru Urban,Karnataka,2023,271962,90717,35049,16943,67533,36191,1651,False,13.42,0.1465
D0228,Bengaluru Urban,Karnataka,2024,420589,57439,10837,11698,46669,16100,557,True,8.68,0.2766
D0228,Bengaluru Urban,Karnataka,2025,467853,61981,22870,4586,38937,20832,202,True,7.8,0.1928
D0229,Bidar,Karnataka,2020,64479,27225,8294,2581,20938,10413,468,False,56.61,0.1872
D0229,Bidar,Karnataka,2021,53537,22368,7576,3956,18504,8926,521,False,68.18,0.1177
D0229,Bidar,Karnataka,2022,47313,16449,2385,1480,9491,8137,228,False,77.15,0.2404
D0229,Bidar,Karnataka,2023,59517,29464,6796,2838,14628,7274,173,False,61.33,0.2979
D0229,Bidar,Karnataka,2024,34460,11697,2372,2171,8713,5021,80,False,105.92,0.0758
D0229,Bidar,Karnataka,2025,115420,16137,6516,2726,15582,7162,223,True,31.62,0.1786
D0230,Chamarajanagar,Karnataka,2020,156508,61036,9740,6674,34507,15911,1215,False,23.32,0.0505
D0230,Chamarajanagar,Karnataka,2021,156063,60670,11530,5581,36843,18642,1337,False,23.39,0.1905
D0230,Chamarajanagar,Karnataka,2022,94490,46291,10425,7010,24537,17109,820,False,38.63,0.0732
D0230,Chamarajanagar,Karnataka,2023,89747,29949,5547,5699,25447,13694,293,False,40.67,0.1016
D0230,Chamarajanagar,Karnataka,2024,119499,53538,9016,7398,32710,22530,369,False,30.54,0.0742
D0230,Chamarajanagar,Karnataka,2025,114456,45939,14109,3649,26635,18674,508,False,31.89,0.259
D0231,Chikkaballapur,Karnataka,2020,194136,83741,25307,11315,40714,26056,1922,False,18.8,0.1967
D0231,Chikkaballapur,Karnataka,2021,214729,89608,18730,5328,54594,25382,2071,False,17.0,0.2373
D0231,Chikkaballapur,Karnataka,2022,170722,54971,13089,6074,46609,24942,836,False,21.38,0.2968
D0231,Chikkaballapur,Karnataka,2023,424340,65929,11524,7479,35844,24283,527,True,8.6,0.0821
D0231,Chikkaballapur,Karnataka,2024,163376,64604,15234,10380,47300,21163,239,False,22.34,0.1381
D0231,Chikkaballapur,Karnataka,2025,219788,83302,26762,16786,65424,31066,1342,False,16.61,0.1962
D0232,Chikkamagaluru,Karnataka,2020,200973,76428,17788,4062,58686,20695,1112,False,18.16,0.1875
D0232,Chikkamagaluru,Karnataka,2021,139110,63605,10707,8900,40555,16275,1272,False,26.24,0.2974
D0232,Chikkamagaluru,Karnataka,2022,113275,39951,7927,2360,35098,19182,921,False,32.22,0.1611
D0232,Chikkamagaluru,Karnataka,2023,177468,68849,21248,10299,38545,31607,1328,False,20.57,0.0888
D0232,Chikkamagaluru,Karnataka,2024,138949,52611,10837,4678,44575,22763,846,False,26.27,0.2795
D0232,Chikkamagaluru,Karnataka,2025,131384,60303,19269,8359,45843,21692,388,False,27.78,0.1311
D0233,Chitradurga,Karnataka,2020,196363,69460,25825,8158,53409,38598,624,False,18.59,0.2388
D0233,Chitradurga,Karnataka,2021,146782,58742,12479,9733,43061,21664,1176,False,24.87,0.2384
D0233,Chitradurga,Karnataka,2022,216131,102818,27744,9613,75056,29817,1458,False,16.89,0.2951
D0233,Chitradurga,Karnataka,2023,198762,89577,11245,13079,62850,33228,720,False,18.36,0.0776
D0233,Chitradurga,Karnataka,2024,173751,60598,14753,5170,40746,18705,1612,False,21.01,0.1492
D0233,Chitradurga,Karnataka,2025,310858,76864,25676,5547,44121,35678,783,True,11.74,0.0566
D0234,Dakshina Kannada,Karnataka,2020,87279,42304,13055,4886,17890,9440,465,False,41.82,0.2015
D0234,Dakshina Kannada,Karnataka,2021,97100,47269,10047,5983,32477,11136,297,False,37.59,0.0849
D0234,Dakshina Kannada,Karnataka,2022,101627,37016,9381,8023,22714,15658,192,False,35.92,0.1819
D0234,Dakshina Kannada,Karnataka,2023,281826,48518,7246,5552,28458,15777,841,True,12.95,0.2024
D0234,Dakshina Kannada,Karnataka,2024,96057,29184,14269,4036,30429,12733,506,False,38.0,0.1356
D0234,Dakshina Kannada,Karnataka,2025,71501,26598,9934,4391,15859,11376,645,False,51.05,0.0872
D0235,Davanagere,Karnataka,2020,237737,88230,22076,16296,50708,32961,421,False,15.35,0.0512
D0235,Davanagere,Karnataka,2021,128075,48163,16767,7072,37812,19457,1073,False,28.5,0.2624
D0235,Davanagere,Karnataka,2022,217272,73121,23766,11934,60660,32173,391,False,16.8,0.2756
D0235,Davanagere,Karnataka,2023,197051,69453,15356,11155,51438,28401,304,False,18.52,0.1483
D0235,Davanagere,Karnataka,2024,204775,63399,17089,12635,65283,24372,1552,False,17.82,0.2767
D0235,Davanagere,Karnataka,2025,214743,95016,15786,12462,63669,30210,1167,False,17.0,0.288
D0236,Dharwad,Karnataka,2020,92482,37337,11829,4968,32278,13462,686,False,39.47,0.1735
D0236,Dharwad,Karnataka,2021,122963,50320,11209,3254,31848,21321,1142,False,29.68,0.1388
D0236,Dharwad,Karnataka,2022,79736,34935,11642,4661,23327,12386,143,False,45.78,0.2005
D0236,Dharwad,Karnataka,2023,110942,53225,14244,7417,37617,22076,691,False,32.9,0.1648
D0236,Dharwad,Karnataka,2024,118697,36267,6610,2852,36755,17818,512,False,30.75,0.2331
D0236,Dharwad,Karnataka,2025,90008,31778,10371,4819,22894,14774,309,False,40.55,0.1073
D0237,Gadag,Karnataka,2020,138685,64921,7344,5793,44705,25156,1197,False,26.32,0.2265
D0237,Gadag,Karnataka,2021,102898,47026,7667,6613,27602,20438,639,False,35.47,0.142
D0237,Gadag,Karnataka,2022,149825,59776,7761,8467,48628,18530,447,False,24.36,0.2545
D0237,Gadag,Karnataka,2023,111127,54058,15862,3559,26622,18898,1062,False,32.85,0.1612
D0237,Gadag,Karnataka,2024,164748,41060,11587,4172,28951,11832,530,True,22.16,0.2643
D0237,Gadag,Karnataka,2025,107573,44646,6981,3845,27345,12302,152,False,33.93,0.053
D0238,Hassan,Karnataka,2020,814222,101969,20896,15295,92009,33733,2088,True,4.48,0.0703
D0238,Hassan,Karnataka,2021,272206,108381,25807,21340,94879,44918,583,False,13.41,0.1823
D0238,Hassan,Karnataka,2022,219304,90769,11375,13744,67295,24462,1344,False,16.64,0.2206
D0238,Hassan,Karnataka,2023,162529,69123,12689,8194,51358,27721,336,False,22.46,0.2923
D0238,Hassan,Karnataka,2024,171974,80927,20680,11425,41668,22148,1574,False,21.22,0.0658
D0238,Hassan,Karnataka,2025,230704,74970,29912,13497,76411,41176,463,False,15.82,0.2436
D0239,Haveri,Karnataka,2020,207326,68533,22440,11639,47492,24808,2053,False,17.61,0.2595
D0239,Haveri,Karnataka,2021,225246,87169,17906,14962,74804,28406,418,False,16.2,0.2482
D0239,Haveri,Karnataka,2022,220430,71944,18522,11209,72258,36188,569,False,16.56,0.1531
D0239,Haveri,Karnataka,2023,170075,76723,15331,6901,47002,29065,1041,False,21.46,0.2073
D0239,Haveri,Karnataka,2024,269599,118450,18686,6238,90453,52454,2033,False,13.54,0.1175
D0239,Haveri,Karnataka,2025,235316,117292,31912,9004,57689,34910,1092,False,15.51,0.2067
D0240,Kalaburagi,Karnataka,2020,210333,33951,10415,3248,22940,9283,301,True,17.35,0.1503
D0240,Kalaburagi,Karnataka,2021,118931,52528,15802,4417,27088,23452,886,False,30.69,0.0533
D0240,Kalaburagi,Karnataka,2022,90903,40775,5254,4912,24031,9250,283,False,40.15,0.078
D0240,Kalaburagi,Karnataka,2023,107725,37539,8376,7960,29093,14996,809,False,33.88,0.0563
D0240,Kalaburagi,Karnataka,2024,96597,40779,7907,6408,33395,18772,327,False,37.79,0.2894
D0240,Kalaburagi,Karnataka,2025,185098,33218,11735,3603,23342,18271,239,True,19.72,0.2017
D0241,Kodagu,Karnataka,2020,152494,59469,17557,10510,36616,23081,1061,False,23.94,0.1185
D0241,Kodagu,Karnataka,2021,252518,84510,35478,19483,64350,34751,1941,False,14.45,0.0572
D0241,Kodagu,Karnataka,2022,268612,103724,18896,14327,62542,32395,1587,False,13.59,0.1932
D0241,Kodagu,Karnataka,2023,278633,131460,14145,6417,81224,45312,2480,False,13.1,0.1069
D0241,Kodagu,Karnataka,2024,611163,96901,29855,7179,58951,24318,1148,True,5.97,0.2095
D0241,Kodagu,Karnataka,2025,260062,129942,17753,16032,86613,40984,1757,False,14.04,0.2187
D0242,Kolar,Karnataka,2020,71921,35282,5605,4595,20625,8900,241,False,50.75,0.1548
D0242,Kolar,Karnataka,2021,49106,22662,4819,2911,11215,7530,189,False,74.33,0.2452
D0242,Kolar,Karnataka,2022,65463,24276,7818,5006,19236,7517,465,False,55.76,0.268
D0242,Kolar,Karnataka,2023,56826,21425,3165,2434,19064,5801,299,False,64.23,0.1487
D0242,Kolar,Karnataka,2024,53796,22363,5180,1620,10908,8660,499,False,67.85,0.1027
D0242,Kolar,Karnataka,2025,51812,23924,3985,3778,10789,10056,313,False,70.45,0.1419
D0243,Koppal,Karnataka,2020,62022,26642,3480,3061,13649,11286,274,False,58.85,0.0573
D0243,Koppal,Karnataka,2021,51266,22301,6494,3209,15920,5662,371,False,71.2,0.0745
D0243,Koppal,Karnataka,2022,81096,38754,9867,5541,28275,9202,785,False,45.01,0.2533
D0243,Koppal,Karnataka,2023,145939,31683,9211,3001,25915,8535,295,True,25.01,0.1046
D0243,Koppal,Karnataka,2024,50897,20275,4930,1255,12178,9941,101,False,71.71,0.059
D0243,Koppal,Karnataka,2025,55133,24251,4778,2598,12324,9274,428,False,66.2,0.0612
D0244,Mandya,Karnataka,2020,42124,18735,2892,2709,11453,6123,364,False,86.65,0.0582
D0244,Mandya,Karnataka,2021,46934,22255,2432,2474,14510,7612,368,False,77.77,0.223
D0244,Mandya,Karnataka,2022,64069,27494,5781,3095,19701,12021,221,False,56.97,0.2827
D0244,Mandya,Karnataka,2023,56142,18852,6533,4460,18162,9800,161,False,65.01,0.1814
D0244,Mandya,Karnataka,2024,66278,24255,3725,3218,15938,11368,637,False,55.07,0.2717
D0244,Mandya,Karnataka,2025,52049,23647,6990,3261,14374,8462,380,False,70.13,0.2524
D0245,Mysuru,Karnataka,2020,46362,21880,4600,2463,10676,8318,196,False,78.73,0.2984
D0245,Mysuru,Karnataka,2021,58715,18611,4892,4503,18828,11221,361,False,62.16,0.0766
D0245,Mysuru,Karnataka,2022,56533,25384,3159,1840,16032,9522,126,False,64.56,0.0983
D0245,Mysuru,Karnataka,2023,38866,18816,4725,2496,12402,5272,307,False,93.91,0.2246
D0245,Mysuru,Karnataka,2024,44478,19715,6230,1233,10665,8536,423,False,82.06,0.1436
D0245,Mysuru,Karnataka,2025,40657,16252,5832,1178,10691,7772,168,False,89.78,0.1473
D0246,Raichur,Karnataka,2020,245815,92810,33064,19494,85439,35244,1320,False,14.85,0.1285
D0246,Raichur,Karnataka,2021,189272,64372,22923,9875,63351,34269,738,False,19.28,0.2376
D0246,Raichur,Karnataka,2022,154635,47367,20911,4368,51557,29591,795,False,23.6,0.1408
D0246,Raichur,Karnataka,2023,231610,107683,13399,12728,68556,23180,2274,False,15.76,0.1793
D0246,Raichur,Karnataka,2024,154821,65362,20291,8538,49264,26801,485,False,23.58,0.0872
D0246,Raichur,Karnataka,2025,137128,42868,19780,10843,29379,18309,278,False,26.62,0.1741
D0247,Ramanagara,Karnataka,2020,120974,53476,9909,3417,24514,17489,1109,False,30.17,0.099
D0247,Ramanagara,Karnataka,2021,148733,47756,8207,10822,45383,21150,1155,False,24.54,0.06
D0247,Ramanagara,Karnataka,2022,281057,55994,19142,10200,33566,20791,297,True,12.99,0.2225
D0247,Ramanagara,Karnataka,2023,122976,47460,16209,8321,38096,13244,1004,False,29.68,0.0649
D0247,Ramanagara,Karnataka,2024,111036,55259,12205,5642,25162,17382,549,False,32.87,0.1661
D0247,Ramanagara,Karnataka,2025,93978,41926,13849,4527,27709,13448,211,False,38.84,0.0824
D0248,Shivamogga,Karnataka,2020,107031,46213,9150,3376,34554,14589,294,False,34.1,0.1036
D0248,Shivamogga,Karnataka,2021,224138,48161,14432,3737,24992,11323,339,True,16.28,0.0864
D0248,Shivamogga,Karnataka,2022,115097,43362,6831,5063,26633,19338,492,False,31.71,0.1374
D0248,Shivamogga,Karnataka,2023,257731,41941,13549,1966,27723,11545,145,True,14.16,0.1384
D0248,Shivamogga,Karnataka,2024,142799,55473,9818,9514,48405,25926,1100,False,25.56,0.0661
D0248,Shivamogga,Karnataka,2025,89803,34965,13077,5690,29117,11470,642,False,40.64,0.1699
D0249,Tumakuru,Karnataka,2020,135340,48878,12294,5155,28696,26248,803,False,26.97,0.2146
D0249,Tumakuru,Karnataka,2021,117499,37357,13427,3445,30803,19141,944,False,31.06,0.2179
D0249,Tumakuru,Karnataka,2022,91604,33822,4973,5786,31409,11579,163,False,39.85,0.2642
D0249,Tumakuru,Karnataka,2023,120174,37176,17716,8378,26406,23095,607,False,30.37,0.1653
D0249,Tumakuru,Karnataka,2024,140212,60556,7841,10860,31150,24474,942,False,26.03,0.0927
D0249,Tumakuru,Karnataka,2025,142747,54806,16481,7172,44123,21115,511,False,25.57,0.2648
D0250,Udupi,Karnataka,2020,73207,28067,9255,3199,21781,12874,285,False,49.86,0.1347
D0250,Udupi,Karnataka,2021,81792,28176,5724,5253,27247,10065,144,False,44.63,0.2145
